tmstmp,typ,stpnm,stpid,vid,dstp,rt,rtdd,rtdir,des,prdtm,tablockid,tatripid,origtatripno,dly,prdctdn,zone,crt_prd,dep_time
20250126 13:10,A,Grand & Fairbanks/Columbus,590,8577,10121,66,66,Westbound,Austin,2025-01-26 13:38:00,66 -801,1078988,259605426,False,27,,False,2025-01-26 13:41:00
20250126 13:10,A,Grand & Austin,833,8656,32211,65,65,Westbound,Nordica,2025-01-26 13:38:00,65 -803,1022016,259605227,False,28,,False,2025-01-26 13:42:00
20250126 13:10,A,Grand & Springfield,811,8582,29166,65,65,Westbound,Nordica,2025-01-26 13:38:00,65 -804,1022017,259605228,False,27,,False,2025-01-26 13:40:00
20250126 13:10,A,Grand & Fairbanks/Columbus,590,8331,11780,29,29,Southbound,95th Red Line,2025-01-26 13:39:00,29 -151,1021748,259601636,False,28,,True,2025-01-26 13:39:00
20250126 13:10,A,Grand & St. Clair,761,8331,12444,29,29,Southbound,95th Red Line,2025-01-26 13:39:00,29 -151,1021748,259601636,False,29,,True,2025-01-26 13:39:00
20250126 13:10,A,Grand & Milwaukee (Blue Line),14774,8118,17086,65,65,Westbound,Nordica,2025-01-26 13:39:00,65 -808,1022018,259605229,False,28,,True,2025-01-26 13:39:00
20250126 13:10,A,Grand & Peoria,776,8118,17520,65,65,Westbound,Nordica,2025-01-26 13:40:00,65 -808,1022018,259605229,False,29,,True,2025-01-26 13:40:00
20250126 13:39,A,Grand & Milwaukee (Blue Line),14774,8118,139,65,65,Westbound,Nordica,2025-01-26 13:40:00,65 -808,1022018,259605229,False,DUE,,True,2025-01-26 13:40:00
20250126 13:39,A,Grand & Rush,16028,8331,213,29,29,Southbound,95th Red Line,2025-01-26 13:40:00,29 -151,1021748,259601636,False,DUE,,True,2025-01-26 13:40:00
20250126 13:40,A,Grand & Springfield,811,8582,593,65,65,Westbound,Nordica,2025-01-26 13:40:00,65 -804,1022017,259605228,False,DUE,,True,2025-01-26 13:40:00
20250126 13:39,A,Grand & Peoria,776,8118,573,65,65,Westbound,Nordica,2025-01-26 13:40:00,65 -808,1022018,259605229,False,DUE,,True,2025-01-26 13:40:00
20250126 13:39,A,Grand & Major,830,8656,678,65,65,Westbound,Nordica,2025-01-26 13:40:00,65 -803,1022016,259605227,False,DUE,,True,2025-01-26 13:40:00
20250126 13:39,A,Grand & Peshtigo,760,8577,541,66,66,Westbound,Austin,2025-01-26 13:40:00,66 -801,1078988,259605426,False,DUE,,True,2025-01-26 13:40:00
20250126 13:39,A,Grand & Morgan,15174,8118,1331,65,65,Westbound,Nordica,2025-01-26 13:41:00,65 -808,1022018,259605229,False,DUE,,True,2025-01-26 13:41:00
20250126 13:39,A,Grand & Aberdeen,778,8118,1827,65,65,Westbound,Nordica,2025-01-26 13:41:00,65 -808,1022018,259605229,False,DUE,,True,2025-01-26 13:41:00
20250126 13:39,A,Grand & McClurg,589,8577,1194,66,66,Westbound,Austin,2025-01-26 13:41:00,66 -801,1078988,259605426,False,DUE,,True,2025-01-26 13:41:00
20250126 13:39,D,Navy Pier Terminal,14162,8504,0,65,65,Westbound,Nordica,2025-01-26 13:41:00,65 -801,1022019,259605230,False,DUE,,True,2025-01-26 13:41:00
20250126 13:39,A,Grand & Menard,15337,8656,1498,65,65,Westbound,Nordica,2025-01-26 13:41:00,65 -803,1022016,259605227,False,DUE,,True,2025-01-26 13:41:00
20250126 13:39,A,Grand & Marmora,832,8656,2046,65,65,Westbound,Nordica,2025-01-26 13:41:00,65 -803,1022016,259605227,False,DUE,,True,2025-01-26 13:41:00
20250126 13:40,A,Grand & Pulaski,812,8582,1363,65,65,Westbound,Nordica,2025-01-26 13:42:00,65 -804,1022017,259605228,False,2,,True,2025-01-26 13:42:00
20250126 13:39,A,Grand & Streeter,759,8504,763,65,65,Westbound,Nordica,2025-01-26 13:42:00,65 -801,1022019,259605230,False,2,,True,2025-01-26 13:42:00
20250126 13:39,A,Grand & Racine,780,8118,2572,65,65,Westbound,Nordica,2025-01-26 13:42:00,65 -808,1022018,259605229,False,2,,True,2025-01-26 13:42:00
20250126 13:39,A,Grand & Ogden,781,8118,2997,65,65,Westbound,Nordica,2025-01-26 13:42:00,65 -808,1022018,259605229,False,2,,True,2025-01-26 13:42:00
20250126 13:39,A,Grand & Austin,833,8656,2728,65,65,Westbound,Nordica,2025-01-26 13:42:00,65 -803,1022016,259605227,False,2,,True,2025-01-26 13:42:00
20250126 13:39,A,Grand & Fairbanks/Columbus,590,8577,1734,66,66,Westbound,Austin,2025-01-26 13:42:00,66 -801,1078988,259605426,False,2,,True,2025-01-26 13:42:00
20250126 13:40,D,Grand & Nordica Terminal,668,8129,167,65,65,Eastbound,Navy Pier,2025-01-26 13:42:00,65 -802,1022022,259605176,False,2,,False,2025-01-26 13:44:00
20250126 13:39,A,Grand & Noble,782,8118,3905,65,65,Westbound,Nordica,2025-01-26 13:43:00,65 -808,1022018,259605229,False,3,,True,2025-01-26 13:43:00
20250126 13:40,A,Grand & Karlov,813,8582,2142,65,65,Westbound,Nordica,2025-01-26 13:43:00,65 -804,1022017,259605228,False,3,,True,2025-01-26 13:43:00
20250126 13:39,A,Grand & Peshtigo,760,8504,1698,65,65,Westbound,Nordica,2025-01-26 13:43:00,65 -801,1022019,259605230,False,3,,True,2025-01-26 13:43:00
20250126 13:40,A,Grand & Kildare,815,8582,3557,65,65,Westbound,Nordica,2025-01-26 13:44:00,65 -804,1022017,259605228,False,4,,True,2025-01-26 13:44:00
20250126 13:40,A,Grand & Kostner,817,8582,4455,65,65,Westbound,Nordica,2025-01-26 13:44:00,65 -804,1022017,259605228,False,4,,True,2025-01-26 13:44:00
20250126 13:39,A,Grand & McClurg,589,8504,2351,65,65,Westbound,Nordica,2025-01-26 13:44:00,65 -801,1022019,259605230,False,4,,True,2025-01-26 13:44:00
20250126 13:40,A,Fullerton & Grand,15517,8590,3979,74,74,Westbound,Grand/Nordica,2025-01-26 13:44:00,74 -809,150,259606318,False,4,,True,2025-01-26 13:44:00
20250126 13:39,A,Grand & Armour,783,8118,4811,65,65,Westbound,Nordica,2025-01-26 13:44:00,65 -808,1022018,259605229,False,4,,True,2025-01-26 13:44:00
20250126 13:39,A,Grand & Ashland,784,8118,5236,65,65,Westbound,Nordica,2025-01-26 13:44:00,65 -808,1022018,259605229,False,4,,True,2025-01-26 13:44:00
20250126 13:40,A,Grand & Keeler,814,8582,2897,65,65,Westbound,Nordica,2025-01-26 13:44:00,65 -804,1022017,259605228,False,3,,True,2025-01-26 13:44:00
20250126 13:39,A,Grand & Streeter,759,8508,705,66,66,Westbound,Austin,2025-01-26 13:44:00,66 -811,1078989,259605427,False,4,,True,2025-01-26 13:44:00
20250126 13:39,A,Grand & Fairbanks/Columbus,590,8504,2891,65,65,Westbound,Nordica,2025-01-26 13:45:00,65 -801,1022019,259605230,False,5,,True,2025-01-26 13:45:00
20250126 13:40,A,Grand & Kilbourn,818,8582,5025,65,65,Westbound,Nordica,2025-01-26 13:45:00,65 -804,1022017,259605228,False,5,,True,2025-01-26 13:45:00
20250126 13:40,A,Grand & Normandy ,840,8590,4774,74,74,Westbound,Grand/Nordica,2025-01-26 13:45:00,74 -809,150,259606318,False,5,,False,2025-01-26 13:47:00
20250126 13:40,A,4700 W Grand,820,8582,6442,65,65,Westbound,Nordica,2025-01-26 13:45:00,65 -804,1022017,259605228,False,5,,True,2025-01-26 13:45:00
20250126 13:40,A,Grand & Kenton ,819,8582,5558,65,65,Westbound,Nordica,2025-01-26 13:45:00,65 -804,1022017,259605228,False,5,,True,2025-01-26 13:45:00
20250126 13:39,A,Grand & Wood,786,8118,6576,65,65,Westbound,Nordica,2025-01-26 13:45:00,65 -808,1022018,259605229,False,5,,True,2025-01-26 13:45:00
20250126 13:39,A,Grand & Paulina,785,8118,5923,65,65,Westbound,Nordica,2025-01-26 13:45:00,65 -808,1022018,259605229,False,5,,True,2025-01-26 13:45:00
20250126 13:39,A,Grand & Peshtigo,760,8508,1640,66,66,Westbound,Austin,2025-01-26 13:46:00,66 -811,1078989,259605427,False,5,,True,2025-01-26 13:46:00
20250126 13:39,A,Grand & Wolcott,787,8118,7244,65,65,Westbound,Nordica,2025-01-26 13:46:00,65 -808,1022018,259605229,False,6,,True,2025-01-26 13:46:00
20250126 13:39,A,Grand & St. Clair,761,8504,3555,65,65,Westbound,Nordica,2025-01-26 13:46:00,65 -801,1022019,259605230,False,6,,True,2025-01-26 13:46:00
20250126 13:40,D,Grand & Nordica Terminal,668,8170,263,74,74,Eastbound,Halsted,2025-01-26 13:46:00,74 -802,157,259606402,False,6,,False,2025-01-26 13:50:00
20250126 13:40,A,Grand & Oak Park,14809,8590,5618,74,74,Westbound,Grand/Nordica,2025-01-26 13:46:00,74 -809,150,259606318,False,6,,False,2025-01-26 13:48:00
20250126 13:39,A,Grand & Leavitt,790,8118,9212,65,65,Westbound,Nordica,2025-01-26 13:47:00,65 -808,1022018,259605229,False,7,,True,2025-01-26 13:47:00
20250126 13:40,A,Grand & New England ,842,8590,6116,74,74,Westbound,Grand/Nordica,2025-01-26 13:47:00,74 -809,150,259606318,False,7,,False,2025-01-26 13:49:00
20250126 13:40,A,Grand & Cicero,821,8582,7331,65,65,Westbound,Nordica,2025-01-26 13:47:00,65 -804,1022017,259605228,False,7,,True,2025-01-26 13:47:00
20250126 13:39,A,Grand & Meade,834,8656,3418,65,65,Westbound,Nordica,2025-01-26 13:47:00,65 -803,1022016,259605227,False,7,,True,2025-01-26 13:47:00
20250126 13:39,A,Grand & Damen,18669,8118,8037,65,65,Westbound,Nordica,2025-01-26 13:47:00,65 -808,1022018,259605229,False,7,,True,2025-01-26 13:47:00
20250126 13:39,A,Grand & Hoyne,789,8118,8555,65,65,Westbound,Nordica,2025-01-26 13:47:00,65 -808,1022018,259605229,False,7,,True,2025-01-26 13:47:00
20250126 13:39,A,Grand & Rush,16028,8504,4430,65,65,Westbound,Nordica,2025-01-26 13:47:00,65 -801,1022019,259605230,False,7,,True,2025-01-26 13:47:00
20250126 13:39,A,Grand & McClurg,589,8508,2293,66,66,Westbound,Austin,2025-01-26 13:47:00,66 -811,1078989,259605427,False,6,,True,2025-01-26 13:47:00
20250126 13:39,A,Grand & Fairbanks/Columbus,590,8508,2833,66,66,Westbound,Austin,2025-01-26 13:47:00,66 -811,1078989,259605427,False,7,,True,2025-01-26 13:47:00
20250126 13:40,A,Grand & Laramie,3883,8584,7990,57,57,Northbound,Grand/Latrobe,2025-01-26 13:48:00,57 -801,27,259604420,False,8,,True,2025-01-26 13:48:00
20250126 13:39,A,Grand & Oakley,791,8118,9882,65,65,Westbound,Nordica,2025-01-26 13:48:00,65 -808,1022018,259605229,False,8,,True,2025-01-26 13:48:00
20250126 13:40,A,Grand & Sayre,844,8590,6949,74,74,Westbound,Grand/Nordica,2025-01-26 13:48:00,74 -809,150,259606318,False,8,,False,2025-01-26 13:50:00
20250126 13:40,A,Grand & Lamon,822,8582,8438,65,65,Westbound,Nordica,2025-01-26 13:48:00,65 -804,1022017,259605228,False,8,,True,2025-01-26 13:48:00
20250126 13:39,A,Grand & Mobile,836,8656,4792,65,65,Westbound,Nordica,2025-01-26 13:48:00,65 -803,1022016,259605227,False,8,,True,2025-01-26 13:48:00
20250126 13:39,A,Grand & Melvina,15335,8656,4294,65,65,Westbound,Nordica,2025-01-26 13:48:00,65 -803,1022016,259605227,False,8,,True,2025-01-26 13:48:00
20250126 13:39,A,Grand & State (Red Line),764,8504,5034,65,65,Westbound,Nordica,2025-01-26 13:49:00,65 -801,1022019,259605230,False,9,,True,2025-01-26 13:49:00
20250126 13:39,A,Grand & Dearborn,765,8504,5460,65,65,Westbound,Nordica,2025-01-26 13:49:00,65 -801,1022019,259605230,False,9,,True,2025-01-26 13:49:00
20250126 13:40,A,Grand & Leclaire/Armitage,823,8582,9550,65,65,Westbound,Nordica,2025-01-26 13:49:00,65 -804,1022017,259605228,False,9,,True,2025-01-26 13:49:00
20250126 13:39,A,Grand & Western,15340,8118,10769,65,65,Westbound,Nordica,2025-01-26 13:49:00,65 -808,1022018,259605229,False,9,,False,2025-01-26 13:51:00
20250126 13:39,A,Grand & Narragansett,837,8656,5515,65,65,Westbound,Nordica,2025-01-26 13:49:00,65 -803,1022016,259605227,False,9,,True,2025-01-26 13:49:00
20250126 13:40,A,Grand & Laramie,3883,8582,10549,65,65,Westbound,Nordica,2025-01-26 13:50:00,65 -804,1022017,259605228,False,10,,True,2025-01-26 13:50:00
20250126 13:40,A,Grand & Lockwood ,826,8582,11077,65,65,Westbound,Nordica,2025-01-26 13:50:00,65 -804,1022017,259605228,False,10,,True,2025-01-26 13:50:00
20250126 13:39,A,Grand & Natchez,838,8656,6101,65,65,Westbound,Nordica,2025-01-26 13:50:00,65 -803,1022016,259605227,False,9,,True,2025-01-26 13:50:00
20250126 13:39,A,Grand & Clark,766,8504,5864,65,65,Westbound,Nordica,2025-01-26 13:50:00,65 -801,1022019,259605230,False,10,,True,2025-01-26 13:50:00
20250126 13:39,A,Grand & Rockwell,794,8118,12110,65,65,Westbound,Nordica,2025-01-26 13:50:00,65 -808,1022018,259605229,False,10,,True,2025-01-26 13:50:00
20250126 13:40,A,Grand & Streeter,759,8520,693,29,29,Southbound,95th Red Line,2025-01-26 13:50:00,29 -111,1021757,259601704,False,10,,True,2025-01-26 13:50:00
20250126 13:39,A,Grand & Washtenaw,796,8118,12885,65,65,Westbound,Nordica,2025-01-26 13:50:00,65 -808,1022018,259605229,False,10,,True,2025-01-26 13:50:00
20250126 13:39,A,Grand & Campbell,15338,8118,11591,65,65,Westbound,Nordica,2025-01-26 13:50:00,65 -808,1022018,259605229,False,10,,True,2025-01-26 13:50:00
20250126 13:39,A,Grand & Normandy ,840,8656,7595,65,65,Westbound,Nordica,2025-01-26 13:51:00,65 -803,1022016,259605227,False,11,,True,2025-01-26 13:51:00
20250126 13:40,A,Grand & Peshtigo,760,8520,1628,29,29,Southbound,95th Red Line,2025-01-26 13:51:00,29 -111,1021757,259601704,False,11,,True,2025-01-26 13:51:00
20250126 13:39,A,Grand & California,797,8118,13609,65,65,Westbound,Nordica,2025-01-26 13:51:00,65 -808,1022018,259605229,False,11,,True,2025-01-26 13:51:00
20250126 13:39,A,Fullerton & Grand,15517,8656,6800,65,65,Westbound,Nordica,2025-01-26 13:51:00,65 -803,1022016,259605227,False,10,,True,2025-01-26 13:51:00
20250126 13:40,A,Grand & Long,15450,8582,12004,65,65,Westbound,Nordica,2025-01-26 13:51:00,65 -804,1022017,259605228,False,11,,True,2025-01-26 13:51:00
20250126 13:39,A,Grand & Chicago,798,8118,14418,65,65,Westbound,Nordica,2025-01-26 13:51:00,65 -808,1022018,259605229,False,11,,True,2025-01-26 13:51:00
20250126 13:40,A,5500 W Grand,828,8582,12414,65,65,Westbound,Nordica,2025-01-26 13:51:00,65 -804,1022017,259605228,False,11,,True,2025-01-26 13:51:00
20250126 13:40,A,Grand & McClurg,589,8520,2281,29,29,Southbound,95th Red Line,2025-01-26 13:52:00,29 -111,1021757,259601704,False,12,,True,2025-01-26 13:52:00
20250126 13:40,A,Grand & Central ,829,8582,13316,65,65,Westbound,Nordica,2025-01-26 13:52:00,65 -804,1022017,259605228,False,12,,True,2025-01-26 13:52:00
20250126 13:39,A,Grand & Sacramento,800,8118,15589,65,65,Westbound,Nordica,2025-01-26 13:52:00,65 -808,1022018,259605229,False,12,,True,2025-01-26 13:52:00
20250126 13:39,A,Grand & Franklin,769,8504,7077,65,65,Westbound,Nordica,2025-01-26 13:52:00,65 -801,1022019,259605230,False,12,,True,2025-01-26 13:52:00
20250126 13:39,A,Grand & New England ,842,8656,8937,65,65,Westbound,Nordica,2025-01-26 13:53:00,65 -803,1022016,259605227,False,13,,True,2025-01-26 13:53:00
20250126 13:40,A,Grand & Major,830,8582,13829,65,65,Westbound,Nordica,2025-01-26 13:53:00,65 -804,1022017,259605228,False,13,,True,2025-01-26 13:53:00
20250126 13:40,A,Grand & Fairbanks/Columbus,590,8520,2821,29,29,Southbound,95th Red Line,2025-01-26 13:53:00,29 -111,1021757,259601704,False,13,,True,2025-01-26 13:53:00
20250126 13:39,A,Grand & Kedzie,802,8118,16668,65,65,Westbound,Nordica,2025-01-26 13:53:00,65 -808,1022018,259605229,False,13,,True,2025-01-26 13:53:00
20250126 13:39,A,Grand & Oak Park,14809,8656,8439,65,65,Westbound,Nordica,2025-01-26 13:53:00,65 -803,1022016,259605227,False,13,,True,2025-01-26 13:53:00
20250126 13:39,A,Grand & Kingsbury,771,8504,8325,65,65,Westbound,Nordica,2025-01-26 13:53:00,65 -801,1022019,259605230,False,13,,True,2025-01-26 13:53:00
20250126 13:39,A,530 W Grand,772,8504,9083,65,65,Westbound,Nordica,2025-01-26 13:54:00,65 -801,1022019,259605230,False,14,,True,2025-01-26 13:54:00
20250126 13:40,A,Grand & Menard,15337,8582,14649,65,65,Westbound,Nordica,2025-01-26 13:54:00,65 -804,1022017,259605228,False,13,,True,2025-01-26 13:54:00
20250126 13:40,A,Grand & Streeter,759,8615,5639,66,66,Westbound,Austin,2025-01-26 13:54:00,66 -851,1078990,259605428,False,13,,True,2025-01-26 13:54:00
20250126 13:40,A,Grand & Marmora,832,8582,15197,65,65,Westbound,Nordica,2025-01-26 13:54:00,65 -804,1022017,259605228,False,14,,True,2025-01-26 13:54:00
20250126 13:39,A,Grand & Augusta,18376,8118,17454,65,65,Westbound,Nordica,2025-01-26 13:54:00,65 -808,1022018,259605229,False,14,,True,2025-01-26 13:54:00
20250126 13:39,A,Grand & Desplaines,15672,8504,9633,65,65,Westbound,Nordica,2025-01-26 13:54:00,65 -801,1022019,259605230,False,14,,True,2025-01-26 13:54:00
20250126 13:39,A,Grand & Sayre,844,8656,9770,65,65,Westbound,Nordica,2025-01-26 13:54:00,65 -803,1022016,259605227,False,14,,True,2025-01-26 13:54:00
20250126 13:40,A,Grand & St. Clair,761,8520,3485,29,29,Southbound,95th Red Line,2025-01-26 13:54:00,29 -111,1021757,259601704,False,14,,True,2025-01-26 13:54:00
20250126 13:39,A,Grand & Sacramento,800,8628,1541,52,52,Southbound,63rd Place,2025-01-26 13:55:00,52 -203,1067,259603468,False,15,,True,2025-01-26 13:55:00
20250126 13:39,A,Grand & Homan,18377,8118,18319,65,65,Westbound,Nordica,2025-01-26 13:55:00,65 -808,1022018,259605229,False,14,,True,2025-01-26 13:55:00
20250126 13:39,A,Grand & Thomas,805,8118,18936,65,65,Westbound,Nordica,2025-01-26 13:55:00,65 -808,1022018,259605229,False,15,,True,2025-01-26 13:55:00
20250126 13:40,A,Grand & Austin,833,8582,15879,65,65,Westbound,Nordica,2025-01-26 13:55:00,65 -804,1022017,259605228,False,15,,True,2025-01-26 13:55:00
20250126 13:40,A,Grand & Rush,16028,8520,4360,29,29,Southbound,95th Red Line,2025-01-26 13:55:00,29 -111,1021757,259601704,False,15,,True,2025-01-26 13:55:00
20250126 13:40,D,Grand & Latrobe Terminal,3824,8584,8714,57,57,Southbound,Cicero Blue Line,2025-01-26 13:55:00,57 -801,29,259604395,False,14,,True,2025-01-26 13:55:00
20250126 13:40,A,Grand & Peshtigo,760,8615,6574,66,66,Westbound,Austin,2025-01-26 13:55:00,66 -851,1078990,259605428,False,15,,True,2025-01-26 13:55:00
20250126 13:39,A,Grand & Milwaukee (Blue Line),14774,8504,10582,65,65,Westbound,Nordica,2025-01-26 13:56:00,65 -801,1022019,259605230,False,16,,True,2025-01-26 13:56:00
20250126 13:39,A,Grand & Peoria,776,8504,11016,65,65,Westbound,Nordica,2025-01-26 13:56:00,65 -801,1022019,259605230,False,16,,True,2025-01-26 13:56:00
20250126 13:39,A,Grand & Streeter,759,8641,8642,124,124,Westbound,Ogilvie & Union Stations,2025-01-26 13:56:00,124 -251,1032952,259599837,False,16,,True,2025-01-26 13:56:00
20250126 13:39,A,Grand & Laramie,3883,8414,12187,73,73,Westbound,Laramie,2025-01-26 13:56:00,73 -804,40,259606274,False,16,,True,2025-01-26 13:56:00
20250126 13:40,A,Grand & McClurg,589,8615,7227,66,66,Westbound,Austin,2025-01-26 13:56:00,66 -851,1078990,259605428,False,16,,True,2025-01-26 13:56:00
20250126 13:39,A,Grand & Lawndale,809,8118,20802,65,65,Westbound,Nordica,2025-01-26 13:56:00,65 -808,1022018,259605229,False,16,,True,2025-01-26 13:56:00
20250126 13:39,A,Grand & Division,808,8118,20121,65,65,Westbound,Nordica,2025-01-26 13:56:00,65 -808,1022018,259605229,False,16,,True,2025-01-26 13:56:00
20250126 13:39,A,Fullerton & Grand,15517,8124,15333,74,74,Westbound,Grand/Nordica,2025-01-26 13:57:00,74 -803,151,259606319,False,17,,True,2025-01-26 13:57:00
20250126 13:39,A,Grand & Hamlin,15557,8118,21542,65,65,Westbound,Nordica,2025-01-26 13:57:00,65 -808,1022018,259605229,False,17,,True,2025-01-26 13:57:00
20250126 13:40,A,Grand & Fairbanks/Columbus,590,8615,7767,66,66,Westbound,Austin,2025-01-26 13:57:00,66 -851,1078990,259605428,False,17,,True,2025-01-26 13:57:00
20250126 13:39,A,Grand & Morgan,15174,8504,11774,65,65,Westbound,Nordica,2025-01-26 13:57:00,65 -801,1022019,259605230,False,17,,True,2025-01-26 13:57:00
20250126 13:39,A,Grand & Aberdeen,778,8504,12270,65,65,Westbound,Nordica,2025-01-26 13:57:00,65 -801,1022019,259605230,False,17,,True,2025-01-26 13:57:00
20250126 13:39,A,Grand & Peshtigo,760,8641,9577,124,124,Westbound,Ogilvie & Union Stations,2025-01-26 13:57:00,124 -251,1032952,259599837,False,17,,True,2025-01-26 13:57:00
20250126 13:39,A,Grand & Springfield,811,8118,22138,65,65,Westbound,Nordica,2025-01-26 13:58:00,65 -808,1022018,259605229,False,17,,True,2025-01-26 13:58:00
20250126 13:39,A,Grand & Racine,780,8504,13015,65,65,Westbound,Nordica,2025-01-26 13:58:00,65 -801,1022019,259605230,False,18,,True,2025-01-26 13:58:00
20250126 13:39,D,Navy Pier Terminal,14162,8547,9219,65,65,Westbound,Nordica,2025-01-26 13:58:00,65 -851,1022028,259605231,False,17,,True,2025-01-26 13:58:00
20250126 13:39,A,Grand & Normandy ,840,8124,16128,74,74,Westbound,Grand/Nordica,2025-01-26 13:58:00,74 -803,151,259606319,False,18,,True,2025-01-26 13:58:00
20250126 13:39,A,Grand & McClurg,589,8641,10230,124,124,Westbound,Ogilvie & Union Stations,2025-01-26 13:58:00,124 -251,1032952,259599837,False,18,,True,2025-01-26 13:58:00
20250126 13:39,A,Grand & Streeter,759,8547,9982,65,65,Westbound,Nordica,2025-01-26 13:59:00,65 -851,1022028,259605231,False,19,,True,2025-01-26 13:59:00
20250126 13:40,D,Grand & Nordica Terminal,668,8590,7717,74,74,Eastbound,Halsted,2025-01-26 13:59:00,74 -809,158,259606403,False,19,,True,2025-01-26 13:59:00
20250126 13:39,A,Grand & Ogden,781,8504,13440,65,65,Westbound,Nordica,2025-01-26 13:59:00,65 -801,1022019,259605230,False,18,,True,2025-01-26 13:59:00
20250126 13:39,A,Grand & Oak Park,14809,8124,16972,74,74,Westbound,Grand/Nordica,2025-01-26 13:59:00,74 -803,151,259606319,False,19,,True,2025-01-26 13:59:00
20250126 13:39,A,Grand & Noble,782,8504,14348,65,65,Westbound,Nordica,2025-01-26 13:59:00,65 -801,1022019,259605230,False,19,,True,2025-01-26 13:59:00
20250126 13:39,A,Grand & Pulaski,812,8118,22908,65,65,Westbound,Nordica,2025-01-26 14:00:00,65 -808,1022018,259605229,False,20,,True,2025-01-26 14:00:00
20250126 13:40,A,Grand & Meade,834,8582,16569,65,65,Westbound,Nordica,2025-01-26 14:00:00,65 -804,1022017,259605228,False,20,,True,2025-01-26 14:00:00
20250126 13:39,A,Grand & New England ,842,8124,17470,74,74,Westbound,Grand/Nordica,2025-01-26 14:00:00,74 -803,151,259606319,False,20,,True,2025-01-26 14:00:00
20250126 13:39,A,Grand & Karlov,813,8118,23687,65,65,Westbound,Nordica,2025-01-26 14:00:00,65 -808,1022018,259605229,False,20,,True,2025-01-26 14:00:00
20250126 13:39,A,Grand & Armour,783,8504,15254,65,65,Westbound,Nordica,2025-01-26 14:00:00,65 -801,1022019,259605230,False,20,,True,2025-01-26 14:00:00
20250126 13:40,A,Grand & Melvina,15335,8582,17445,65,65,Westbound,Nordica,2025-01-26 14:01:00,65 -804,1022017,259605228,False,21,,True,2025-01-26 14:01:00
20250126 13:40,A,Grand & Mobile,836,8582,17943,65,65,Westbound,Nordica,2025-01-26 14:01:00,65 -804,1022017,259605228,False,21,,True,2025-01-26 14:01:00
20250126 13:39,A,Grand & Keeler,814,8118,24442,65,65,Westbound,Nordica,2025-01-26 14:01:00,65 -808,1022018,259605229,False,21,,True,2025-01-26 14:01:00
20250126 13:39,A,Grand & Peshtigo,760,8547,10917,65,65,Westbound,Nordica,2025-01-26 14:01:00,65 -851,1022028,259605231,False,21,,False,2025-01-26 14:04:00
20250126 13:39,A,Grand & Sayre,844,8124,18303,74,74,Westbound,Grand/Nordica,2025-01-26 14:01:00,74 -803,151,259606319,False,21,,True,2025-01-26 14:01:00
20250126 13:40,A,Grand & Natchez,838,8582,19252,65,65,Westbound,Nordica,2025-01-26 14:02:00,65 -804,1022017,259605228,False,22,,True,2025-01-26 14:02:00
20250126 13:40,A,Grand & Narragansett,837,8582,18666,65,65,Westbound,Nordica,2025-01-26 14:02:00,65 -804,1022017,259605228,False,22,,True,2025-01-26 14:02:00
20250126 13:40,A,Grand & Normandy ,840,8582,20746,65,65,Westbound,Nordica,2025-01-26 14:02:00,65 -804,1022017,259605228,False,22,,True,2025-01-26 14:02:00
20250126 13:40,A,Fullerton & Grand,15517,8582,19951,65,65,Westbound,Nordica,2025-01-26 14:02:00,65 -804,1022017,259605228,False,22,,True,2025-01-26 14:02:00
20250126 13:39,A,Grand & Ashland,784,8504,15679,65,65,Westbound,Nordica,2025-01-26 14:02:00,65 -801,1022019,259605230,False,22,,True,2025-01-26 14:02:00
20250126 13:39,A,Grand & Paulina,785,8504,16366,65,65,Westbound,Nordica,2025-01-26 14:02:00,65 -801,1022019,259605230,False,22,,True,2025-01-26 14:02:00
20250126 13:39,A,Grand & McClurg,589,8547,11570,65,65,Westbound,Nordica,2025-01-26 14:02:00,65 -851,1022028,259605231,False,22,,False,2025-01-26 14:06:00
20250126 13:39,A,Grand & Streeter,759,8588,11798,66,66,Westbound,Austin,2025-01-26 14:03:00,66 -802,1078991,259605429,False,23,,True,2025-01-26 14:03:00
20250126 13:39,A,Grand & Wood,786,8504,17019,65,65,Westbound,Nordica,2025-01-26 14:03:00,65 -801,1022019,259605230,False,23,,True,2025-01-26 14:03:00
20250126 13:40,A,Grand & New England ,842,8582,22088,65,65,Westbound,Nordica,2025-01-26 14:03:00,65 -804,1022017,259605228,False,23,,True,2025-01-26 14:03:00
20250126 13:40,A,Grand & Oak Park,14809,8582,21590,65,65,Westbound,Nordica,2025-01-26 14:03:00,65 -804,1022017,259605228,False,23,,True,2025-01-26 14:03:00
20250126 13:39,A,Grand & Wolcott,787,8504,17687,65,65,Westbound,Nordica,2025-01-26 14:03:00,65 -801,1022019,259605230,False,23,,True,2025-01-26 14:03:00
20250126 13:39,A,Grand & Fairbanks/Columbus,590,8547,12110,65,65,Westbound,Nordica,2025-01-26 14:03:00,65 -851,1022028,259605231,False,23,,False,2025-01-26 14:07:00
20250126 13:39,A,Grand & Damen,18669,8504,18480,65,65,Westbound,Nordica,2025-01-26 14:04:00,65 -801,1022019,259605230,False,24,,True,2025-01-26 14:04:00
20250126 13:39,A,Grand & St. Clair,761,8547,12774,65,65,Westbound,Nordica,2025-01-26 14:04:00,65 -851,1022028,259605231,False,24,,False,2025-01-26 14:09:00
